comparison_name,metric_name,sample_count,mean_delta,median_delta,ci_lower,ci_upper,statistic,p_value,holm_adjusted_p_value,effect_size_dz,win_rate,loss_rate,scenario_name
graph_vs_temporal,cumulative_decision_gap_5_ms,20,0.16285692126408832,0.0,-3.4471772693268505,3.670598248276555,4.0,0.7150006546880893,1.0,0.019886874418159426,0.1,0.1,operational_moderate
risk_adjusted_vs_temporal,realized_next_latency_ms,28,-1.9969822804838202,0.0,-7.17588414565885,3.448835115026036,8.0,0.16142946236708322,0.8071473118354161,-0.1346412193387778,0.25,0.03571428571428571,operational_severe
risk_adjusted_vs_temporal,decision_gap_ms,28,-1.9969822804838202,0.0,-7.17588414565885,3.448835115026036,8.0,0.16142946236708322,0.8071473118354161,-0.1346412193387778,0.25,0.03571428571428571,operational_severe
risk_adjusted_vs_temporal,success_under_budget,28,0.0,0.0,-0.10714285714285714,0.10714285714285714,1.5,1.0,1.0,0.0,0.03571428571428571,0.03571428571428571,operational_severe
risk_adjusted_vs_temporal,realized_cumulative_latency_3_ms,23,-0.16623206358716072,0.0,-1.2152996911440979,0.6558003836547097,10.0,0.916511907863894,1.0,-0.07029542009350416,0.13043478260869565,0.13043478260869565,operational_severe
risk_adjusted_vs_temporal,cumulative_decision_gap_3_ms,23,-0.16623206358716072,0.0,-1.2152996911440979,0.6558003836547097,10.0,0.916511907863894,1.0,-0.07029542009350416,0.13043478260869565,0.13043478260869565,operational_severe
risk_adjusted_vs_temporal,realized_cumulative_latency_5_ms,20,-0.964044125224693,0.0,-5.5621387763953365,4.667975550582966,5.0,0.5001842570707944,1.0,-0.08409524908012515,0.2,0.05,operational_severe
risk_adjusted_vs_temporal,cumulative_decision_gap_5_ms,20,-0.964044125224693,0.0,-5.5621387763953365,4.667975550582966,5.0,0.5001842570707944,1.0,-0.08409524908012515,0.2,0.05,operational_severe
risk_adjusted_vs_graph,realized_next_latency_ms,28,0.37807753086428064,0.0,-4.1611051210237795,5.643002835077591,3.0,1.0,1.0,0.029365960279149995,0.07142857142857142,0.03571428571428571,operational_severe
risk_adjusted_vs_graph,decision_gap_ms,28,0.37807753086428064,0.0,-4.1611051210237795,5.643002835077591,3.0,1.0,1.0,0.029365960279149995,0.07142857142857142,0.03571428571428571,operational_severe
risk_adjusted_vs_graph,success_under_budget,28,0.0,0.0,-0.10714285714285714,0.10714285714285714,1.5,1.0,1.0,0.0,0.03571428571428571,0.03571428571428571,operational_severe
risk_adjusted_vs_graph,realized_cumulative_latency_3_ms,23,-0.1075532721671571,0.0,-0.871770324290874,0.5491105077894026,1.0,0.6547208460185769,1.0,-0.06400223419946713,0.043478260869565216,0.043478260869565216,operational_severe
risk_adjusted_vs_graph,cumulative_decision_gap_3_ms,23,-0.1075532721671571,0.0,-0.871770324290874,0.5491105077894026,1.0,0.6547208460185769,1.0,-0.06400223419946713,0.043478260869565216,0.043478260869565216,operational_severe
risk_adjusted_vs_graph,realized_cumulative_latency_5_ms,20,-1.9187378030222733,0.0,-5.170168002045356,0.0,0.0,0.17971249487899976,0.8985624743949988,-0.30058861282191834,0.1,0.0,operational_severe
risk_adjusted_vs_graph,cumulative_decision_gap_5_ms,20,-1.9187378030222733,0.0,-5.170168002045356,0.0,0.0,0.17971249487899976,0.8985624743949988,-0.30058861282191834,0.1,0.0,operational_severe
risk_adjusted_vs_fusion,realized_next_latency_ms,28,-1.8032765247770015,0.0,-5.409829574331005,0.0,0.0,0.17971249487899976,0.8071473118354161,-0.23776358515655766,0.07142857142857142,0.0,operational_severe
risk_adjusted_vs_fusion,decision_gap_ms,28,-1.8032765247770015,0.0,-5.409829574331005,0.0,0.0,0.17971249487899976,0.8071473118354161,-0.23776358515655766,0.07142857142857142,0.0,operational_severe
risk_adjusted_vs_fusion,success_under_budget,28,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.31731050786291415,1.0,0.18898223650461357,0.0,0.03571428571428571,operational_severe
risk_adjusted_vs_fusion,realized_cumulative_latency_3_ms,23,0.18303683592980088,0.0,0.0,0.5491105077894026,0.0,0.31731050786291415,1.0,0.20851441405707477,0.0,0.043478260869565216,operational_severe
risk_adjusted_vs_fusion,cumulative_decision_gap_3_ms,23,0.18303683592980088,0.0,0.0,0.5491105077894026,0.0,0.31731050786291415,1.0,0.20851441405707477,0.0,0.043478260869565216,operational_severe
risk_adjusted_vs_fusion,realized_cumulative_latency_5_ms,20,-0.5860454070214629,0.0,-1.758136221064389,0.0,0.0,0.31731050786291415,1.0,-0.22360679774997894,0.05,0.0,operational_severe
risk_adjusted_vs_fusion,cumulative_decision_gap_5_ms,20,-0.5860454070214629,0.0,-1.758136221064389,0.0,0.0,0.31731050786291415,1.0,-0.22360679774997894,0.05,0.0,operational_severe
risk_adjusted_vs_ensemble_uncertainty,realized_next_latency_ms,28,8.923982370549634,0.0,1.8146773777845515,17.425537845524023,6.0,0.09289194088370531,0.5573516453022318,0.40845335701692576,0.10714285714285714,0.17857142857142858,operational_severe
risk_adjusted_vs_ensemble_uncertainty,decision_gap_ms,28,8.923982370549634,0.0,1.8146773777845515,17.425537845524023,6.0,0.09289194088370531,0.5573516453022318,0.40845335701692576,0.10714285714285714,0.17857142857142858,operational_severe
risk_adjusted_vs_ensemble_uncertainty,success_under_budget,28,-0.17857142857142858,0.0,-0.32142857142857145,-0.03571428571428571,0.0,0.025347318677468256,0.1774312307422778,-0.4578507717505198,0.17857142857142858,0.0,operational_severe
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_3_ms,23,-3.177727849521459,0.0,-5.880659402801978,-0.9672012145236699,0.0,0.017960477526078763,0.12572334268255134,-0.5071618077318786,0.30434782608695654,0.0,operational_severe
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_3_ms,23,-3.177727849521459,0.0,-5.880659402801978,-0.9672012145236699,0.0,0.017960477526078763,0.12572334268255134,-0.5071618077318786,0.30434782608695654,0.0,operational_severe
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_5_ms,20,-3.9487227678117507,0.0,-7.692409634783161,-0.8896113915170801,0.0,0.043114446783075355,0.3018011274815275,-0.486626741895179,0.25,0.0,operational_severe
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_5_ms,20,-3.9487227678117507,0.0,-7.692409634783161,-0.8896113915170801,0.0,0.043114446783075355,0.3018011274815275,-0.486626741895179,0.25,0.0,operational_severe
risk_adjusted_vs_conformal_uncertainty,realized_next_latency_ms,28,-0.7134850423774697,0.0,-5.160296174901321,4.216876931716908,7.0,0.23672357063785732,0.8071473118354161,-0.053818008304842214,0.21428571428571427,0.03571428571428571,operational_severe
risk_adjusted_vs_conformal_uncertainty,decision_gap_ms,28,-0.7134850423774697,0.0,-5.160296174901321,4.216876931716908,7.0,0.23672357063785732,0.8071473118354161,-0.053818008304842214,0.21428571428571427,0.03571428571428571,operational_severe
risk_adjusted_vs_conformal_uncertainty,success_under_budget,28,0.0,0.0,-0.10714285714285714,0.10714285714285714,1.5,1.0,1.0,0.0,0.03571428571428571,0.03571428571428571,operational_severe
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_3_ms,23,-0.3562458477445998,0.0,-1.301354105197695,0.3966010586647404,5.0,0.5001842570707944,1.0,-0.16573787321296685,0.13043478260869565,0.08695652173913043,operational_severe
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_3_ms,23,-0.3562458477445998,0.0,-1.301354105197695,0.3966010586647404,5.0,0.5001842570707944,1.0,-0.16573787321296685,0.13043478260869565,0.08695652173913043,operational_severe
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_5_ms,20,-2.9351791516263988,0.0,-5.931450898999299,-0.561622168564574,0.0,0.06788915486182899,0.4073349291709739,-0.4554687518807724,0.2,0.0,operational_severe
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_5_ms,20,-2.9351791516263988,0.0,-5.931450898999299,-0.561622168564574,0.0,0.06788915486182899,0.4073349291709739,-0.4554687518807724,0.2,0.0,operational_severe
risk_adjusted_vs_historical,realized_next_latency_ms,28,-12.669643995754301,0.0,-22.848402384449468,-3.358753014919298,11.0,0.028056124149243602,0.1963928690447052,-0.4755137618287459,0.35714285714285715,0.07142857142857142,operational_severe
risk_adjusted_vs_historical,decision_gap_ms,28,-12.669643995754301,0.0,-22.848402384449468,-3.358753014919298,11.0,0.028056124149243602,0.1963928690447052,-0.4755137618287459,0.35714285714285715,0.07142857142857142,operational_severe
risk_adjusted_vs_historical,success_under_budget,28,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,4.5,0.03389485352468924,0.20336912114813543,0.4297097345034805,0.03571428571428571,0.25,operational_severe
risk_adjusted_vs_historical,realized_cumulative_latency_3_ms,23,-1.835448566338383,0.0,-3.9745401941772975,-0.09909131318686124,6.0,0.09289194088370531,0.5573516453022318,-0.3805305491186932,0.21739130434782608,0.13043478260869565,operational_severe
risk_adjusted_vs_historical,cumulative_decision_gap_3_ms,23,-1.835448566338383,0.0,-3.9745401941772975,-0.09909131318686124,6.0,0.09289194088370531,0.5573516453022318,-0.3805305491186932,0.21739130434782608,0.13043478260869565,operational_severe
risk_adjusted_vs_historical,realized_cumulative_latency_5_ms,20,2.024252578610098,0.0,-2.4325878580487084,7.769786437405802,18.0,1.0,1.0,0.16215312042519045,0.25,0.15,operational_severe
risk_adjusted_vs_historical,cumulative_decision_gap_5_ms,20,2.024252578610098,0.0,-2.4325878580487084,7.769786437405802,18.0,1.0,1.0,0.16215312042519045,0.25,0.15,operational_severe
graph_vs_temporal,realized_next_latency_ms,28,-2.375059811348101,0.0,-8.45482075998709,3.3934970587913402,8.0,0.16142946236708322,0.8071473118354161,-0.14501293548324476,0.25,0.03571428571428571,operational_severe
graph_vs_temporal,decision_gap_ms,28,-2.375059811348101,0.0,-8.45482075998709,3.3934970587913402,8.0,0.16142946236708322,0.8071473118354161,-0.14501293548324476,0.25,0.03571428571428571,operational_severe
graph_vs_temporal,success_under_budget,28,0.0,0.0,-0.10714285714285714,0.10714285714285714,1.5,1.0,1.0,0.0,0.03571428571428571,0.03571428571428571,operational_severe
graph_vs_temporal,realized_cumulative_latency_3_ms,23,-0.05867879142000361,0.0,-1.1542740724403089,0.961664293037787,10.0,0.916511907863894,1.0,-0.02243266522080291,0.13043478260869565,0.13043478260869565,operational_severe
graph_vs_temporal,cumulative_decision_gap_3_ms,23,-0.05867879142000361,0.0,-1.1542740724403089,0.961664293037787,10.0,0.916511907863894,1.0,-0.02243266522080291,0.13043478260869565,0.13043478260869565,operational_severe
graph_vs_temporal,realized_cumulative_latency_5_ms,20,0.9546936777975802,0.0,-4.157224253656662,6.6847363667799105,6.0,0.6858304344516057,1.0,0.07510149807118337,0.15,0.1,operational_severe
graph_vs_temporal,cumulative_decision_gap_5_ms,20,0.9546936777975802,0.0,-4.157224253656662,6.6847363667799105,6.0,0.6858304344516057,1.0,0.07510149807118337,0.15,0.1,operational_severe
