scenario_name,policy_name,switch_penalty_ms,decision_count,switch_rate,mean_penalized_latency_ms,mean_penalized_decision_gap_ms,success_rate_under_60ms,p95_penalized_latency_ms,cvar95_penalized_latency_ms
site_holdout,predictive_greedy,5.0,119,0.3277310924369748,41.579262578364286,3.258862271133147,0.865546218487395,70.48644791776255,74.58572057986449
site_holdout,predictive_greedy,10.0,119,0.3277310924369748,43.217918040549165,4.897517733318021,0.865546218487395,70.86943693059645,76.25238724653116
site_holdout,predictive_greedy,20.0,119,0.3277310924369748,46.49522896491891,8.174828657687769,0.8235294117647058,76.37588260157631,83.19729744468462
site_holdout,predictive_graph_greedy,5.0,119,0.42016806722689076,42.841207070713104,4.520806763481953,0.8151260504201681,71.12743142579303,80.10312996808567
site_holdout,predictive_graph_greedy,10.0,119,0.42016806722689076,44.94204740684756,6.621647099616406,0.8151260504201681,75.05695614584556,84.26979663475234
site_holdout,predictive_graph_greedy,20.0,119,0.42016806722689076,49.143728079116464,10.823327771885314,0.7563025210084033,82.86900230657002,93.53003041052948
site_holdout,predictive_simple_fusion_greedy,5.0,119,0.31092436974789917,41.454363042004665,3.1339627347735246,0.865546218487395,68.86153368478764,73.0046288970335
site_holdout,predictive_simple_fusion_greedy,10.0,119,0.31092436974789917,43.008984890744166,4.6885845835130215,0.865546218487395,70.46846008896249,73.90888612163238
site_holdout,predictive_simple_fusion_greedy,20.0,119,0.31092436974789917,46.118228588223154,7.797828280992013,0.8151260504201681,74.3955133636553,80.06749198953659
site_holdout,predictive_consensus_greedy,5.0,119,0.29411764705882354,41.47528111995688,3.154880812725744,0.865546218487395,70.48644791776255,74.58572057986449
site_holdout,predictive_consensus_greedy,10.0,119,0.29411764705882354,42.945869355251,4.625469048019862,0.865546218487395,70.86943693059645,76.25238724653116
site_holdout,predictive_consensus_greedy,20.0,119,0.29411764705882354,45.88704582583924,7.566645518608097,0.8235294117647058,76.37588260157631,83.19729744468462
site_holdout,ensemble_uncertainty_selector,5.0,119,0.33613445378151263,41.4418599872211,3.1214596799899628,0.8907563025210085,70.48644791776255,74.58572057986449
site_holdout,ensemble_uncertainty_selector,10.0,119,0.33613445378151263,43.122532256128665,4.802131948897526,0.8907563025210085,70.48644791776255,76.25238724653116
site_holdout,ensemble_uncertainty_selector,20.0,119,0.33613445378151263,46.48387679394379,8.163476486712652,0.8403361344537815,71.03966278807214,80.43610320161513
site_holdout,conformal_uncertainty_selector,5.0,119,0.37815126050420167,42.03114442972801,3.7107441224968567,0.865546218487395,71.3069244213027,75.71389160412393
site_holdout,conformal_uncertainty_selector,10.0,119,0.37815126050420167,43.921900732249014,5.601500425017865,0.8487394957983193,74.40636924212414,79.38719024539525
site_holdout,conformal_uncertainty_selector,20.0,119,0.37815126050420167,47.70341333729103,9.383013030059882,0.7899159663865546,80.60133886959446,87.96845480566681
site_holdout,disagreement_aware_selector,5.0,119,0.2773109243697479,41.182604120872774,2.8622038136416372,0.8907563025210085,70.48644791776255,74.58572057986449
site_holdout,disagreement_aware_selector,10.0,119,0.2773109243697479,42.56915874272151,4.248758435490377,0.8907563025210085,70.48644791776255,76.25238724653116
site_holdout,disagreement_aware_selector,20.0,119,0.2773109243697479,45.342267986419,7.0218676791878565,0.8403361344537815,71.03966278807214,80.43610320161513
operational_mild,random,5.0,28,0.32142857142857145,51.55661563831527,10.147404703490484,0.7142857142857143,68.7298522976859,70.92421123465317
operational_mild,random,10.0,28,0.32142857142857145,53.163758495458126,11.754547560633341,0.6428571428571429,71.18767655182567,73.42421123465317
operational_mild,random,20.0,28,0.32142857142857145,56.37804420974384,14.968833274919055,0.5714285714285714,76.30507503041531,81.11987536563589
operational_mild,best_historical_path,5.0,28,0.07142857142857142,46.63963434996077,5.230423415135986,0.8214285714285714,66.87940067505481,70.47012764682077
operational_mild,best_historical_path,10.0,28,0.07142857142857142,46.99677720710363,5.587566272278843,0.7857142857142857,66.87940067505481,70.47012764682077
operational_mild,best_historical_path,20.0,28,0.07142857142857142,47.71106292138934,6.301851986564557,0.7857142857142857,70.1390884469088,72.00823904174771
operational_mild,highest_reply_availability,5.0,28,0.6785714285714286,49.446775295158446,8.037564360333667,0.8571428571428571,67.47555695409845,69.87094853616422
operational_mild,highest_reply_availability,10.0,28,0.6785714285714286,52.83963243801559,11.43042150319081,0.7142857142857143,69.84770705703497,73.40786537439175
operational_mild,highest_reply_availability,20.0,28,0.6785714285714286,59.625346723729876,18.216135788905095,0.5,79.56518153257679,83.40786537439175
operational_mild,reactive_greedy,5.0,28,0.6785714285714286,47.92494441731825,6.5157334824934745,0.75,67.14284637351315,68.06376735810568
operational_mild,reactive_greedy,10.0,28,0.6785714285714286,51.31780156017539,9.908590625350618,0.6785714285714286,70.02576784525557,71.60068419633322
operational_mild,reactive_greedy,20.0,28,0.6785714285714286,58.103515845889675,16.694304911064904,0.5,80.02576784525557,81.60068419633322
operational_mild,predictive_greedy,5.0,28,0.5,48.32025775520392,6.911046820379142,0.8214285714285714,69.90915989236692,72.97012764682077
operational_mild,predictive_greedy,10.0,28,0.5,50.82025775520392,9.411046820379141,0.8214285714285714,71.47342367587886,75.47012764682077
operational_mild,predictive_greedy,20.0,28,0.5,55.82025775520392,14.411046820379141,0.6071428571428571,76.83574826079979,83.57400195502233
operational_mild,predictive_graph_greedy,5.0,28,0.5,49.76704368380501,8.357832748980224,0.75,73.02095244282567,82.0386516289799
operational_mild,predictive_graph_greedy,10.0,28,0.5,52.26704368380501,10.857832748980226,0.75,76.87940067505481,87.0386516289799
operational_mild,predictive_graph_greedy,20.0,28,0.5,57.26704368380501,15.857832748980226,0.6428571428571429,86.87940067505481,97.0386516289799
operational_mild,predictive_simple_fusion_greedy,5.0,28,0.5,47.351599641405734,5.942388706580956,0.7857142857142857,70.75090628522466,72.97012764682077
operational_mild,predictive_simple_fusion_greedy,10.0,28,0.5,49.851599641405734,8.442388706580955,0.7857142857142857,72.50090628522467,75.47012764682077
operational_mild,predictive_simple_fusion_greedy,20.0,28,0.5,54.851599641405734,13.442388706580955,0.6428571428571429,80.91664226532595,85.04183425408776
operational_mild,predictive_consensus_greedy,5.0,28,0.5714285714285714,49.266162485136306,7.856951550311528,0.75,73.02095244282567,82.0386516289799
operational_mild,predictive_consensus_greedy,10.0,28,0.5714285714285714,52.12330534227916,10.714094407454386,0.75,76.87940067505481,87.0386516289799
