policy_name,metric_name,mean_value,ci_lower,ci_upper,sample_count,scenario_name
reactive_greedy,cumulative_decision_gap_5_ms,0.0,0.0,0.0,111,session_holdout
switch_aware_operational_selector,realized_next_latency_ms,44.84508452403377,39.42210398760675,50.553859571376236,119,session_holdout
switch_aware_operational_selector,decision_gap_ms,0.0,0.0,0.0,119,session_holdout
switch_aware_operational_selector,success_under_budget,0.7563025210084033,0.6302521008403361,0.8739495798319328,119,session_holdout
switch_aware_operational_selector,retrospective_best_path_match,1.0,1.0,1.0,119,session_holdout
switch_aware_operational_selector,realized_cumulative_latency_3_ms,134.36865190103194,117.33865834940295,152.1870045082682,115,session_holdout
switch_aware_operational_selector,cumulative_decision_gap_3_ms,0.0,0.0,0.0,115,session_holdout
switch_aware_operational_selector,realized_cumulative_latency_5_ms,224.09175229116033,193.98097014143053,253.8624360359213,111,session_holdout
switch_aware_operational_selector,cumulative_decision_gap_5_ms,0.0,0.0,0.0,111,session_holdout
best_historical_path,realized_next_latency_ms,41.30570030515868,34.5817120757618,47.799599289954394,28,temporal_holdout
best_historical_path,decision_gap_ms,2.4363164201240943,1.3562770589607724,3.633425781240209,28,temporal_holdout
best_historical_path,success_under_budget,0.9642857142857143,0.8928571428571429,1.0,28,temporal_holdout
best_historical_path,retrospective_best_path_match,0.5,0.32142857142857145,0.6785714285714286,28,temporal_holdout
best_historical_path,realized_cumulative_latency_3_ms,126.09302890624554,106.19608583123241,145.35793516125528,24,temporal_holdout
best_historical_path,cumulative_decision_gap_3_ms,2.4334562709185086,0.7472857795600287,4.56378320276589,24,temporal_holdout
best_historical_path,realized_cumulative_latency_5_ms,213.97219710431733,177.08955106461812,245.37047767468516,20,temporal_holdout
best_historical_path,cumulative_decision_gap_5_ms,2.5722112146217144,0.9312315643750452,4.288146998932731,20,temporal_holdout
calibrated_fusion_selector,realized_next_latency_ms,43.01230253537686,35.66194354906374,49.99308200954974,28,temporal_holdout
calibrated_fusion_selector,decision_gap_ms,4.142918650342278,2.180018703067387,6.500473623565439,28,temporal_holdout
calibrated_fusion_selector,success_under_budget,0.8928571428571429,0.7857142857142857,1.0,28,temporal_holdout
calibrated_fusion_selector,retrospective_best_path_match,0.35714285714285715,0.21428571428571427,0.5,28,temporal_holdout
calibrated_fusion_selector,realized_cumulative_latency_3_ms,132.46438472159383,110.15359680647428,151.32207094312596,23,temporal_holdout
calibrated_fusion_selector,cumulative_decision_gap_3_ms,6.841638328496683,3.5433448942399233,10.645715842562698,23,temporal_holdout
calibrated_fusion_selector,realized_cumulative_latency_5_ms,221.974669115635,184.67368550376437,253.8146531641639,20,temporal_holdout
calibrated_fusion_selector,cumulative_decision_gap_5_ms,10.57468322593941,7.210408847116085,13.723794726137712,20,temporal_holdout
calibrated_operational_selector,realized_next_latency_ms,42.084504070656024,34.8300499350631,48.29310137248844,28,temporal_holdout
calibrated_operational_selector,decision_gap_ms,3.215120185621437,1.7955966680644886,4.897592168843444,28,temporal_holdout
calibrated_operational_selector,success_under_budget,0.9285714285714286,0.8214285714285714,1.0,28,temporal_holdout
calibrated_operational_selector,retrospective_best_path_match,0.42857142857142855,0.25,0.6071428571428571,28,temporal_holdout
calibrated_operational_selector,realized_cumulative_latency_3_ms,129.78879750870883,107.90500645812452,148.38092159823307,24,temporal_holdout
calibrated_operational_selector,cumulative_decision_gap_3_ms,6.129224873381793,3.124237044290048,9.626259318297615,24,temporal_holdout
calibrated_operational_selector,realized_cumulative_latency_5_ms,222.32637096677914,188.68305626339688,250.63838256658903,19,temporal_holdout
calibrated_operational_selector,cumulative_decision_gap_5_ms,6.666600535659928,2.5439719580845033,10.874494425239595,19,temporal_holdout
conformal_uncertainty_selector,realized_next_latency_ms,42.784696207039595,35.394649384533395,49.74381761942641,28,temporal_holdout
conformal_uncertainty_selector,decision_gap_ms,3.9153123220050134,2.0055331257840745,6.208537823399962,28,temporal_holdout
conformal_uncertainty_selector,success_under_budget,0.8928571428571429,0.75,1.0,28,temporal_holdout
conformal_uncertainty_selector,retrospective_best_path_match,0.39285714285714285,0.25,0.5357142857142857,28,temporal_holdout
conformal_uncertainty_selector,realized_cumulative_latency_3_ms,131.35997940444582,107.4862040802816,150.94863392398656,23,temporal_holdout
conformal_uncertainty_selector,cumulative_decision_gap_3_ms,5.73723301134869,2.264446326555498,9.832364937112553,23,temporal_holdout
conformal_uncertainty_selector,realized_cumulative_latency_5_ms,220.40421117543028,181.23459239301695,252.6196947995422,20,temporal_holdout
conformal_uncertainty_selector,cumulative_decision_gap_5_ms,9.00422528573467,3.8674081227657973,14.29828761234723,20,temporal_holdout
disagreement_only_selector,realized_next_latency_ms,42.97876209152638,35.82617746648274,50.0967942595879,28,temporal_holdout
disagreement_only_selector,decision_gap_ms,4.109378206491793,2.0116124908948176,6.563727993025237,28,temporal_holdout
disagreement_only_selector,success_under_budget,0.8928571428571429,0.7857142857142857,1.0,28,temporal_holdout
disagreement_only_selector,retrospective_best_path_match,0.39285714285714285,0.25,0.5357142857142857,28,temporal_holdout
disagreement_only_selector,realized_cumulative_latency_3_ms,129.75366643202761,105.80062401665249,150.63589229651518,24,temporal_holdout
disagreement_only_selector,cumulative_decision_gap_3_ms,6.0940937967005775,2.579688672794862,10.038138277788812,24,temporal_holdout
disagreement_only_selector,realized_cumulative_latency_5_ms,220.69422854850262,182.09755792518746,253.3697614949606,20,temporal_holdout
disagreement_only_selector,cumulative_decision_gap_5_ms,9.294242658807043,5.3429541962258424,12.98695853102598,20,temporal_holdout
ensemble_uncertainty_selector,realized_next_latency_ms,43.09407071531565,35.750744067497614,50.06714230863191,28,temporal_holdout
ensemble_uncertainty_selector,decision_gap_ms,4.224686830281076,2.315869215240651,6.4769090719607725,28,temporal_holdout
ensemble_uncertainty_selector,success_under_budget,0.8928571428571429,0.75,1.0,28,temporal_holdout
ensemble_uncertainty_selector,retrospective_best_path_match,0.39285714285714285,0.25,0.5357142857142857,28,temporal_holdout
ensemble_uncertainty_selector,realized_cumulative_latency_3_ms,131.54301624037566,109.17624288740895,151.20887092453034,23,temporal_holdout
ensemble_uncertainty_selector,cumulative_decision_gap_3_ms,5.92026984727849,2.4876582283827577,9.78182802448471,23,temporal_holdout
ensemble_uncertainty_selector,realized_cumulative_latency_5_ms,219.81816576840885,182.48497601594602,253.32515537893804,20,temporal_holdout
ensemble_uncertainty_selector,cumulative_decision_gap_5_ms,8.418179878713207,3.565633618794011,13.93605563335471,20,temporal_holdout
highest_reply_availability,realized_next_latency_ms,47.65353390932018,39.83563877130132,55.62806759395197,28,temporal_holdout
highest_reply_availability,decision_gap_ms,8.784150024285596,4.252742602079825,15.248745504389085,28,temporal_holdout
highest_reply_availability,success_under_budget,0.8571428571428571,0.7142857142857143,0.9642857142857143,28,temporal_holdout
highest_reply_availability,retrospective_best_path_match,0.21428571428571427,0.07142857142857142,0.39285714285714285,28,temporal_holdout
highest_reply_availability,realized_cumulative_latency_3_ms,136.39964205262876,117.68981517113312,151.47443097894146,23,temporal_holdout
highest_reply_availability,cumulative_decision_gap_3_ms,10.776895659531606,4.340623247241047,18.31856898499309,23,temporal_holdout
highest_reply_availability,realized_cumulative_latency_5_ms,229.56796618333064,201.2657447333673,252.88873781322565,19,temporal_holdout
highest_reply_availability,cumulative_decision_gap_5_ms,13.908195752211384,5.003240343822256,24.91607606998242,19,temporal_holdout
predictive_consensus_greedy,realized_next_latency_ms,43.023093573822784,35.69388081358686,50.064785954697456,28,temporal_holdout
predictive_consensus_greedy,decision_gap_ms,4.153709688788203,2.0430963649747285,6.438949720338463,28,temporal_holdout
predictive_consensus_greedy,success_under_budget,0.8928571428571429,0.7857142857142857,1.0,28,temporal_holdout
predictive_consensus_greedy,retrospective_best_path_match,0.35714285714285715,0.21428571428571427,0.5,28,temporal_holdout
predictive_consensus_greedy,realized_cumulative_latency_3_ms,130.21614270013637,107.98796584311653,149.47108662600007,24,temporal_holdout
predictive_consensus_greedy,cumulative_decision_gap_3_ms,6.556570064809321,3.2012850246725235,10.417880321201539,24,temporal_holdout
predictive_consensus_greedy,realized_cumulative_latency_5_ms,221.974669115635,185.4799378620865,254.41641482319622,20,temporal_holdout
predictive_consensus_greedy,cumulative_decision_gap_5_ms,10.57468322593941,7.234755349224289,13.78347779182752,20,temporal_holdout
predictive_graph_greedy,realized_next_latency_ms,43.086725737133634,35.1632456033338,49.95566483190282,28,temporal_holdout
predictive_graph_greedy,decision_gap_ms,4.217341852099047,2.1987388718861802,6.559064126203944,28,temporal_holdout
predictive_graph_greedy,success_under_budget,0.8928571428571429,0.7857142857142857,0.9642857142857143,28,temporal_holdout
predictive_graph_greedy,retrospective_best_path_match,0.35714285714285715,0.21428571428571427,0.5,28,temporal_holdout
predictive_graph_greedy,realized_cumulative_latency_3_ms,130.06726917811685,107.60495440302198,150.90971507082276,24,temporal_holdout
predictive_graph_greedy,cumulative_decision_gap_3_ms,6.4076965427898385,2.937187206738263,10.226235448744816,24,temporal_holdout
predictive_graph_greedy,realized_cumulative_latency_5_ms,226.61886775042478,189.51634246164818,255.8488524256826,19,temporal_holdout
predictive_graph_greedy,cumulative_decision_gap_5_ms,10.959097319305608,7.622308037481438,14.076379036377302,19,temporal_holdout
predictive_greedy,realized_next_latency_ms,41.8903474758025,34.59266701061627,48.72450797418009,28,temporal_holdout
predictive_greedy,decision_gap_ms,3.02096359076791,1.4935057037738968,4.852235550420306,28,temporal_holdout
predictive_greedy,success_under_budget,0.9285714285714286,0.8214285714285714,1.0,28,temporal_holdout
predictive_greedy,retrospective_best_path_match,0.42857142857142855,0.2857142857142857,0.5714285714285714,28,temporal_holdout
predictive_greedy,realized_cumulative_latency_3_ms,130.34675604310658,107.88229498267113,150.1171594829096,23,temporal_holdout
predictive_greedy,cumulative_decision_gap_3_ms,4.724009650009428,1.649473955079164,8.57475290797664,23,temporal_holdout
predictive_greedy,realized_cumulative_latency_5_ms,219.17932315928016,178.04437561548272,252.62686376535768,20,temporal_holdout
predictive_greedy,cumulative_decision_gap_5_ms,7.779337269584526,3.3039284943773413,12.23550943862259,20,temporal_holdout
predictive_simple_fusion_greedy,realized_next_latency_ms,43.01230253537686,35.428015802950036,49.82445872261187,28,temporal_holdout
predictive_simple_fusion_greedy,decision_gap_ms,4.142918650342278,2.1135199272125917,6.648328463917804,28,temporal_holdout
predictive_simple_fusion_greedy,success_under_budget,0.8928571428571429,0.7857142857142857,0.9651785714285666,28,temporal_holdout
predictive_simple_fusion_greedy,retrospective_best_path_match,0.35714285714285715,0.21428571428571427,0.5,28,temporal_holdout
predictive_simple_fusion_greedy,realized_cumulative_latency_3_ms,132.46438472159383,109.59952016929242,151.3382690328013,23,temporal_holdout
predictive_simple_fusion_greedy,cumulative_decision_gap_3_ms,6.841638328496683,3.4023391310434556,10.812840628623709,23,temporal_holdout
predictive_simple_fusion_greedy,realized_cumulative_latency_5_ms,221.974669115635,185.86711147975228,254.88235971550031,20,temporal_holdout
predictive_simple_fusion_greedy,cumulative_decision_gap_5_ms,10.57468322593941,7.5385564647834675,13.693341073386833,20,temporal_holdout
random,realized_next_latency_ms,45.43303253634586,39.363138313063274,52.54986285059835,28,temporal_holdout
random,decision_gap_ms,6.56364865131127,2.074784542055732,13.66161715572404,28,temporal_holdout
random,success_under_budget,0.9285714285714286,0.8214285714285714,1.0,28,temporal_holdout
random,retrospective_best_path_match,0.4642857142857143,0.21428571428571427,0.6794642857142809,28,temporal_holdout
random,realized_cumulative_latency_3_ms,131.44277946030547,113.70645011110466,146.88501891562154,23,temporal_holdout
random,cumulative_decision_gap_3_ms,5.820033067208345,1.956186413620243,10.877309916135944,23,temporal_holdout
random,realized_cumulative_latency_5_ms,223.63866535236244,194.71551026049525,246.5830608542304,19,temporal_holdout
random,cumulative_decision_gap_5_ms,7.978894921243227,0.6554892255906057,17.585836673228652,19,temporal_holdout
reactive_greedy,realized_next_latency_ms,43.426592080707046,36.42344492739112,50.451778078001794,28,temporal_holdout
reactive_greedy,decision_gap_ms,4.5572081956724615,2.6459293798136487,6.649155815848353,28,temporal_holdout
reactive_greedy,success_under_budget,0.8928571428571429,0.7857142857142857,1.0,28,temporal_holdout
reactive_greedy,retrospective_best_path_match,0.32142857142857145,0.17857142857142858,0.4642857142857143,28,temporal_holdout
reactive_greedy,realized_cumulative_latency_3_ms,131.09808911355216,109.5316914283404,151.1851688595298,24,temporal_holdout
reactive_greedy,cumulative_decision_gap_3_ms,7.438516478225125,4.158419492698242,10.941476230544907,24,temporal_holdout
reactive_greedy,realized_cumulative_latency_5_ms,226.61886775042478,188.98014334758406,256.6777973425709,19,temporal_holdout
reactive_greedy,cumulative_decision_gap_5_ms,10.959097319305608,7.771980962434345,14.076327168673147,19,temporal_holdout
switch_aware_operational_selector,realized_next_latency_ms,41.469066736989916,34.33636752723445,47.79487959705641,28,temporal_holdout
switch_aware_operational_selector,decision_gap_ms,2.5996828519553254,1.5805997831744305,3.725584595309692,28,temporal_holdout
switch_aware_operational_selector,success_under_budget,0.9642857142857143,0.8928571428571429,1.0,28,temporal_holdout
switch_aware_operational_selector,retrospective_best_path_match,0.4642857142857143,0.2857142857142857,0.6071428571428571,28,temporal_holdout
switch_aware_operational_selector,realized_cumulative_latency_3_ms,126.41397275441864,105.59962263501123,145.69018935396784,24,temporal_holdout
switch_aware_operational_selector,cumulative_decision_gap_3_ms,2.754400119091608,0.908634053999943,4.835857985387226,24,temporal_holdout
