policy_name,decision_count,mean_realized_latency_ms,mean_decision_gap_ms,retrospective_best_path_match_rate,success_rate_under_60ms,p95_realized_latency_ms,cvar95_realized_latency_ms,mean_decision_time_us,switch_rate,scenario_name,parameter_name,parameter_value
sweep_score,28,54.61318827384383,8.28952850445898,0.5357142857142857,0.5357142857142857,87.5761949302446,89.34464653953516,230.91671428571428,0.4642857142857143,operational_moderate,beta,0.7
sweep_score,28,54.58103824904656,8.257378479661694,0.5714285714285714,0.5357142857142857,87.5761949302446,89.34464653953516,230.94639285714285,0.4642857142857143,operational_moderate,beta,0.8
sweep_score,28,54.58103824904656,8.257378479661694,0.5714285714285714,0.5357142857142857,87.5761949302446,89.34464653953516,226.53417857142853,0.4642857142857143,operational_moderate,beta,0.85
sweep_score,28,54.41767181721532,8.094012047830464,0.6071428571428571,0.5357142857142857,87.5761949302446,89.34464653953516,261.38246428571426,0.4642857142857143,operational_moderate,beta,0.9
sweep_score,28,55.833723270131536,9.510063500746678,0.5714285714285714,0.5357142857142857,87.5761949302446,89.34464653953516,229.66053571428571,0.4642857142857143,operational_moderate,lambda,0.2
sweep_score,28,55.41748178569579,9.093822016310936,0.5714285714285714,0.5357142857142857,87.5761949302446,89.34464653953516,231.24989285714287,0.4642857142857143,operational_moderate,lambda,0.4
sweep_score,28,54.58103824904656,8.257378479661694,0.5714285714285714,0.5357142857142857,87.5761949302446,89.34464653953516,231.6473214285714,0.4642857142857143,operational_moderate,lambda,0.6
sweep_score,28,54.61318827384383,8.28952850445898,0.5357142857142857,0.5357142857142857,87.5761949302446,89.34464653953516,230.9256428571429,0.4642857142857143,operational_moderate,lambda,0.8
sweep_score,28,58.770558822441636,12.44689905305678,0.4642857142857143,0.4642857142857143,89.49188161761545,94.35085235692391,229.15778571428572,0.42857142857142855,operational_moderate,lambda,1.0
sweep_score,28,53.93846784199031,7.614808072605462,0.5714285714285714,0.5714285714285714,87.5761949302446,89.34464653953516,228.94489285714286,0.5357142857142857,operational_moderate,lambda_ens,0.25
sweep_score,28,50.99553037503516,4.671870605650304,0.6428571428571429,0.6428571428571429,84.64590815276041,87.51940651712141,224.37635714285713,0.5714285714285714,operational_moderate,lambda_ens,0.5
sweep_score,28,49.647034609520006,3.3233748401351453,0.7142857142857143,0.6785714285714286,82.83585959024501,86.72301401948383,221.8349285714286,0.6785714285714286,operational_moderate,lambda_ens,0.75
sweep_score,28,48.7153745652587,2.3917147958738463,0.75,0.7142857142857143,82.83585959024501,86.72301401948383,218.48803571428576,0.6785714285714286,operational_moderate,lambda_ens,1.0
sweep_score,28,48.7153745652587,2.3917147958738463,0.75,0.7142857142857143,82.83585959024501,86.72301401948383,219.73649999999998,0.6785714285714286,operational_moderate,lambda_ens,1.25
sweep_score,28,63.905703424246795,9.78600553018191,0.6428571428571429,0.5,105.59219233800852,107.81949718915754,234.77228571428574,0.5,operational_severe,beta,0.6
sweep_score,28,63.905703424246795,9.78600553018191,0.6428571428571429,0.5,105.59219233800852,107.81949718915754,234.0387142857143,0.5,operational_severe,beta,0.7
